latitude,longitude,stations,entries and exits,lateral_vibration
51.99246777,-0.190646276,0,0,0.100
51.99242804,-0.190848028,0,0,0.105
51.99238831,-0.19104978,0,0,0.100
51.99234859,-0.191251533,0,0,0.135
51.9923082,-0.191453149,0,0,0.100
51.99226495,-0.191654175,0,0,0.184
51.99221772,-0.191854265,0,0,0.129
51.99216666,-0.19205345,0,0,0.129
51.99211559,-0.192252635,0,0,0.114
51.99206453,-0.192451821,0,0,0.138
51.99201347,-0.192651006,0,0,0.172
51.99196241,-0.192850192,0,0,0.100
51.99191134,-0.193049377,0,0,0.100
51.99186028,-0.193248563,0,0,0.118
51.99180922,-0.193447748,0,0,0.100
51.99175816,-0.193646933,0,0,0.100
51.99170709,-0.193846119,0,0,0.111
51.99165603,-0.194045304,0,0,0.179
51.99159977,-0.194243068,0,0,0.149
51.99154233,-0.194440508,0,0,0.146
51.99148489,-0.194637948,0,0,0.180
51.99142744,-0.194835388,0,0,0.131
51.99136992,-0.195032801,0,0,0.158
51.99130554,-0.195228091,0,0,0.134
51.99124117,-0.195423381,0,0,0.153
51.99117679,-0.195618671,0,0,0.111
51.99111242,-0.19581396,0,0,0.100
51.99104734,-0.196009008,0,0,0.134
51.99097782,-0.196202528,0,0,0.213
51.99090831,-0.196396048,0,0,0.189
51.9908388,-0.196589568,0,0,0.191
51.99076443,-0.196781262,0,0,0.205
51.99068917,-0.196972622,0,0,0.148
51.99061391,-0.197163982,0,0,0.154
51.99053866,-0.197355341,0,0,0.114
51.99046201,-0.197546143,0,0,0.130
51.99038363,-0.197736242,0,0,0.177
51.99030524,-0.197926342,0,0,0.207
51.99022686,-0.198116442,0,0,0.140
51.99018221,-0.198223889,0,0,0.125
51.99025924,-0.198033236,0,0,0.148
51.99033626,-0.197842583,0,0,0.179
51.99041329,-0.197651929,0,0,0.100
51.99049032,-0.197461276,0,0,0.100
51.99056735,-0.197270622,0,0,0.123
51.99064438,-0.197079969,0,0,0.100
51.99072141,-0.196889316,0,0,0.126
51.99079844,-0.196698662,0,0,0.145
51.99081034,-0.196669817,0,0,0.130
51.99073381,-0.196860671,0,0,0.226
51.99065728,-0.197051525,0,0,0.170
51.99058075,-0.197242379,0,0,0.169
51.99050422,-0.197433234,0,0,0.186
51.99042769,-0.197624088,0,0,0.100
51.99035116,-0.197814942,0,0,0.208
51.99027463,-0.198005796,0,0,0.153
51.99019214,-0.198194146,0,0,0.190
51.99010945,-0.198382416,0,0,0.104
51.99002677,-0.198570687,0,0,0.100
51.98994409,-0.198758957,0,0,0.199
51.98985982,-0.198946514,0,0,0.178
51.98977333,-0.199133065,0,0,0.114
51.98968684,-0.199319616,0,0,0.117
51.98960034,-0.199506167,0,0,0.217
51.98951317,-0.199692385,0,0,0.102
51.98942037,-0.199875881,0,0,0.244
51.98932757,-0.200059377,0,0,0.117
51.98923477,-0.200242873,0,0,0.194
51.98914197,-0.200426369,0,0,0.147
51.98904951,-0.200610032,0,0,0.194
51.9889573,-0.200793828,0,0,0.137
51.9888651,-0.200977624,0,0,0.156
51.9887729,-0.20116142,0,0,0.167
51.9886807,-0.201345216,0,0,0.115
51.9885885,-0.201529012,0,0,0.203
51.98849629,-0.201712808,0,0,0.141
51.98840493,-0.201897016,0,0,0.155
51.98831468,-0.20208178,0,0,0.118
51.98822443,-0.202266543,0,0,0.100
51.98813418,-0.202451307,0,0,0.159
51.98804393,-0.20263607,0,0,0.289
51.98795369,-0.202820834,0,0,0.208
51.98786344,-0.203005597,0,0,0.169
51.98777319,-0.203190361,0,0,0.157
51.98768712,-0.203377046,0,0,0.172
51.9876055,-0.203565779,0,0,0.198
51.98752387,-0.203754512,0,0,0.112
51.98744225,-0.203943245,0,0,0.227
51.98736063,-0.204131978,0,0,0.208
51.98727901,-0.204320711,0,0,0.209
51.98719739,-0.204509444,0,0,0.195
51.98711871,-0.204699396,0,0,0.174
51.98704287,-0.204890526,0,0,0.208
51.98696703,-0.205081657,0,0,0.204
51.9868912,-0.205272787,0,0,0.157
51.98681536,-0.205463918,0,0,0.147
51.98673952,-0.205655048,0,0,0.181
51.9866654,-0.205846805,0,0,0.253
51.98660072,-0.206041993,0,0,0.114
51.98653604,-0.20623718,0,0,0.103
51.98647135,-0.206432367,0,0,0.185
51.98640667,-0.206627555,0,0,0.180
51.98634198,-0.206822742,0,0,0.187
51.98627563,-0.207017368,0,0,0.191
51.98620892,-0.207211871,0,0,0.168
51.9861422,-0.207406373,0,0,0.254
51.98607548,-0.207600876,0,0,0.100
51.98601535,-0.207797499,0,0,0.139
51.98595597,-0.207994366,0,0,0.175
51.9858966,-0.208191233,0,0,0.100
51.98583722,-0.208388099,0,0,0.172
51.98577784,-0.208584966,0,0,0.265
51.98572278,-0.208783061,0,0,0.183
51.98566966,-0.208981706,0,0,0.194
51.98561653,-0.209180352,0,0,0.119
51.98556341,-0.209378997,0,0,0.152
51.98551028,-0.209577643,0,0,0.164
51.98545756,-0.209776395,0,0,0.168
51.98540485,-0.209975151,0,0,0.248
51.98535215,-0.210173908,0,0,0.212
51.98529944,-0.210372665,0,0,0.129
51.98524673,-0.210571422,0,0,0.197
51.98519403,-0.210770179,0,0,0.210
51.98514116,-0.210968891,0,0,0.243
51.98508783,-0.211167483,0,0,0.265
51.9850345,-0.211366074,0,0,0.135
51.98498118,-0.211564665,0,0,0.146
51.98492785,-0.211763257,0,0,0.124
51.98487452,-0.211961848,0,0,0.175
51.98482111,-0.212160417,0,0,0.211
51.98476763,-0.212358966,0,0,0.237
51.98471414,-0.212557514,0,0,0.184
51.98466066,-0.212756063,0,0,0.172
51.98460718,-0.212954612,0,0,0.196
51.98455369,-0.213153161,0,0,0.147
51.98450021,-0.21335171,0,0,0.294
51.98444717,-0.213550378,0,0,0.109
51.9843946,-0.213749172,0,0,0.199
51.98434204,-0.213947966,0,0,0.291
51.98428947,-0.21414676,0,0,0.191
51.98423691,-0.214345555,0,0,0.181
51.98418434,-0.214544349,0,0,0.173
51.98413178,-0.214743143,0,0,0.182
51.98407921,-0.214941937,0,0,0.260
51.98402665,-0.215140731,0,0,0.100
51.98397408,-0.215339526,0,0,0.269
51.98392152,-0.21553832,0,0,0.121
51.98386895,-0.215737114,0,0,0.179
51.98381639,-0.215935908,0,0,0.171
51.98376382,-0.216134702,0,0,0.222
51.98371126,-0.216333497,0,0,0.113
51.98365806,-0.21653212,0,0,0.216
51.98360426,-0.216730585,0,0,0.295
51.98355046,-0.216929049,0,0,0.126
51.98349667,-0.217127514,0,0,0.203
51.98344287,-0.217325979,0,0,0.161
51.98338908,-0.217524444,0,0,0.216
51.98333528,-0.217722908,0,0,0.196
51.98328149,-0.217921373,0,0,0.163
51.98322769,-0.218119838,0,0,0.219
51.9831739,-0.218318303,0,0,0.285
51.9831201,-0.218516767,0,0,0.186
51.9830663,-0.218715232,0,0,0.232
51.98301251,-0.218913697,0,0,0.131
51.98295871,-0.219112162,0,0,0.148
51.98290492,-0.219310626,0,0,0.220
51.98285112,-0.219509091,0,0,0.270
51.98279733,-0.219707556,0,0,0.214
51.98274353,-0.219906021,0,0,0.181
51.98268974,-0.220104485,0,0,0.197
51.98263594,-0.22030295,0,0,0.134
51.98258214,-0.220501415,0,0,0.227
51.98252835,-0.22069988,0,0,0.241
51.98247455,-0.220898344,0,0,0.175
51.9824263,-0.221098224,0,0,0.174
51.98237832,-0.221298176,0,0,0.211
51.98233035,-0.221498127,0,0,0.176
51.98228237,-0.221698079,0,0,0.195
51.9822344,-0.221898031,0,0,0.303
51.98218642,-0.222097982,0,0,0.186
51.98213845,-0.222297934,0,0,0.180
51.98209047,-0.222497885,0,0,0.166
51.9820425,-0.222697837,0,0,0.236
51.98199117,-0.222896927,0,0,0.190
51.98193684,-0.223095246,0,0,0.166
51.98188251,-0.223293566,0,0,0.265
51.98182818,-0.223491886,0,0,0.270
51.98177386,-0.223690205,0,0,0.169
51.98171953,-0.223888525,0,0,0.106
51.9816652,-0.224086845,0,0,0.250
51.98161087,-0.224285164,0,0,0.165
51.98155654,-0.224483484,0,0,0.239
51.98150222,-0.224681803,0,0,0.101
51.98144789,-0.224880123,0,0,0.244
51.98139356,-0.225078443,0,0,0.139
51.98133923,-0.225276762,0,0,0.236
51.9812849,-0.225475082,0,0,0.200
51.98123058,-0.225673402,0,0,0.152
51.98117625,-0.225871721,0,0,0.179
51.98112192,-0.226070041,0,0,0.234
51.98106759,-0.226268361,0,0,0.205
51.98101326,-0.22646668,0,0,0.229
51.98095894,-0.226665,0,0,0.299
51.98090461,-0.226863319,0,0,0.122
51.98085028,-0.227061639,0,0,0.281
51.98079595,-0.227259959,0,0,0.205
51.98074162,-0.227458278,0,0,0.155
51.98068729,-0.227656598,0,0,0.133
51.98063297,-0.227854918,0,0,0.191
51.98057862,-0.228053231,0,0,0.246
51.98052418,-0.228251521,0,0,0.194
51.98046974,-0.228449811,0,0,0.276
51.98041465,-0.228647919,0,0,0.127
51.98035885,-0.228845829,Letchworth Garden City,1598310,0.199
51.98030738,-0.229044897,0,0,0.137
51.98025696,-0.229244245,0,0,0.218
51.98020518,-0.229443247,0,0,0.244
51.98015319,-0.229642189,0,0,0.179
51.98010119,-0.229841132,0,0,0.100
51.98004919,-0.230040075,0,0,0.210
51.97999719,-0.230239018,0,0,0.222
51.97994519,-0.230437961,0,0,0.220
51.97989319,-0.230636904,0,0,0.261
51.97984119,-0.230835847,0,0,0.146
51.97978762,-0.231034366,0,0,0.234
51.97973213,-0.231232364,0,0,0.259
51.97967664,-0.231430361,0,0,0.111
51.97962115,-0.231628359,0,0,0.215
51.97956566,-0.231826356,0,0,0.174
51.97951017,-0.232024354,0,0,0.195
51.97945468,-0.232222351,0,0,0.217
51.97939919,-0.232420349,0,0,0.175
51.9793437,-0.232618347,0,0,0.165
51.97928821,-0.232816344,0,0,0.201
51.97923272,-0.233014342,0,0,0.144
51.97917723,-0.233212339,0,0,0.144
51.97912174,-0.233410337,0,0,0.233
51.97906337,-0.233607475,0,0,0.141
51.97900121,-0.233803482,0,0,0.232
51.97893906,-0.233999489,0,0,0.221
51.9788769,-0.234195496,0,0,0.112
51.97881474,-0.234391503,0,0,0.164
51.97875259,-0.23458751,0,0,0.258
51.97869043,-0.234783517,0,0,0.149
51.97862827,-0.234979524,0,0,0.174
51.97856612,-0.235175531,0,0,0.221
51.97850396,-0.235371538,0,0,0.237
51.9784418,-0.235567545,0,0,0.185
51.97837965,-0.235763552,0,0,0.167
51.97831749,-0.23595956,0,0,0.268
51.97825317,-0.236154852,0,0,0.284
51.97818624,-0.23634928,0,0,0.246
51.97811931,-0.236543708,0,0,0.201
51.97805238,-0.236738137,0,0,0.156
51.97798544,-0.236932565,0,0,0.155
51.97791851,-0.237126993,0,0,0.222
51.97785158,-0.237321421,0,0,0.217
51.97778465,-0.23751585,0,0,0.266
51.97771596,-0.237709646,0,0,0.228
51.97764407,-0.237902299,0,0,0.120
51.97757219,-0.238094951,0,0,0.248
51.9775003,-0.238287603,0,0,0.145
51.97742842,-0.238480255,0,0,0.175
51.97735654,-0.238672907,0,0,0.207
51.97728465,-0.23886556,0,0,0.294
51.97721277,-0.239058212,0,0,0.349
51.97713855,-0.239249959,0,0,0.224
51.9770618,-0.239440724,0,0,0.184
51.97698504,-0.239631489,0,0,0.220
51.97690829,-0.239822254,0,0,0.237
51.97683154,-0.240013019,0,0,0.177
51.97675479,-0.240203784,0,0,0.282
51.97667803,-0.240394549,0,0,0.204
51.97660128,-0.240585314,0,0,0.217
51.97652453,-0.240776078,0,0,0.225
51.97644777,-0.240966843,0,0,0.213
51.97636947,-0.241156966,0,0,0.233
51.97628924,-0.241346298,0,0,0.160
51.97620902,-0.24153563,0,0,0.163
51.9761288,-0.241724961,0,0,0.136
51.97604858,-0.241914293,0,0,0.212
51.97596835,-0.242103625,0,0,0.229
51.97588813,-0.242292956,0,0,0.213
51.97580791,-0.242482288,0,0,0.273
51.97572768,-0.24267162,0,0,0.189
51.97564746,-0.242860951,0,0,0.222
51.97556724,-0.243050283,0,0,0.134
51.97548071,-0.243236814,0,0,0.169
51.97539402,-0.243423272,0,0,0.223
51.97530732,-0.243609731,0,0,0.230
51.97522063,-0.24379619,0,0,0.173
51.97513021,-0.243980816,0,0,0.184
51.97503564,-0.244163404,0,0,0.111
51.97494107,-0.244345993,0,0,0.169
51.9748465,-0.244528582,0,0,0.231
51.97475193,-0.24471117,0,0,0.215
51.97465736,-0.244893759,0,0,0.211
51.97455951,-0.245074612,0,0,0.188
51.97446159,-0.245255428,0,0,0.185
51.97436368,-0.245436245,0,0,0.152
51.97426576,-0.245617061,0,0,0.219
51.97416785,-0.245797878,0,0,0.205
51.97406993,-0.245978695,0,0,0.208
51.97397201,-0.246159511,0,0,0.157
51.97387622,-0.246341458,0,0,0.100
51.9737807,-0.246523555,0,0,0.237
51.97368211,-0.246703986,0,0,0.158
51.9735824,-0.246883819,0,0,0.139
51.97348383,-0.247064282,0,0,0.216
51.97338526,-0.247244744,0,0,0.161
51.97328514,-0.247424339,0,0,0.234
51.97318341,-0.247603036,0,0,0.211
51.97308152,-0.247781645,0,0,0.214
51.97297942,-0.247960132,0,0,0.111
51.97287732,-0.248138619,0,0,0.240
51.97277476,-0.248316842,0,0,0.192
51.9726722,-0.248495066,0,0,0.160
51.97257086,-0.248673986,0,0,0.185
51.97247006,-0.248853208,0,0,0.100
51.97236916,-0.249032376,0,0,0.198
51.97226763,-0.249211189,0,0,0.125
51.9721661,-0.249390002,0,0,0.109
51.97206457,-0.249568814,0,0,0.100
51.97196257,-0.249747359,0,0,0.231
51.97185958,-0.249925331,0,0,0.144
51.97175658,-0.250103304,0,0,0.252
51.97165358,-0.250281276,0,0,0.148
51.9715519,-0.250459995,0,0,0.100
51.97145127,-0.250639317,0,0,0.118
51.97135065,-0.250818639,0,0,0.235
51.97124864,-0.250997172,0,0,0.165
51.97114464,-0.25117456,0,0,0.145
51.97104064,-0.251351948,0,0,0.180
51.97093678,-0.251529412,0,0,0.196
51.9708331,-0.251706991,0,0,0.227
51.97072943,-0.25188457,0,0,0.243
51.97062576,-0.252062149,0,0,0.152
51.97052209,-0.252239728,0,0,0.103
51.97041841,-0.252417307,0,0,0.148
51.9703137,-0.252594244,0,0,0.182
51.97020216,-0.252766988,0,0,0.120
51.97009061,-0.252939732,0,0,0.120
51.96997907,-0.253112477,0,0,0.185
51.96986753,-0.253285221,0,0,0.164
51.96975599,-0.253457965,0,0,0.168
51.96964444,-0.253630709,0,0,0.128
51.96952882,-0.253800533,0,0,0.154
51.96940147,-0.253961977,0,0,0.119
51.96927412,-0.254123421,0,0,0.209
51.96914677,-0.254284865,0,0,0.216
51.96901942,-0.254446309,0,0,0.100
51.96889207,-0.254607753,0,0,0.117
51.96876472,-0.254769196,0,0,0.100
51.96863737,-0.25493064,0,0,0.130
51.96851002,-0.255092084,0,0,0.157
51.96838266,-0.255253528,0,0,0.100
51.96825354,-0.25541353,0,0,0.114
51.96812116,-0.255570873,0,0,0.110
51.96798878,-0.255728217,0,0,0.170
51.9678564,-0.25588556,0,0,0.163
51.96772401,-0.256042903,0,0,0.122
51.96759163,-0.256200247,0,0,0.167
51.96745925,-0.25635759,0,0,0.130
51.96732686,-0.256514934,0,0,0.143
51.96719448,-0.256672277,0,0,0.240
51.9670621,-0.256829621,0,0,0.223
51.96692971,-0.256986964,0,0,0.100
51.96679733,-0.257144307,0,0,0.196
51.96666495,-0.257301651,0,0,0.195
51.96653257,-0.257458994,0,0,0.100
51.96640018,-0.257616338,0,0,0.194
51.9662678,-0.257773681,0,0,0.230
51.96613542,-0.257931025,0,0,0.100
51.96600303,-0.258088368,0,0,0.106
51.96587065,-0.258245711,0,0,0.202
51.96573827,-0.258403055,0,0,0.164
51.96560588,-0.258560398,0,0,0.178
51.9654735,-0.258717742,0,0,0.167
51.96534112,-0.258875085,0,0,0.169
51.96520873,-0.259032429,0,0,0.100
51.96507635,-0.259189772,0,0,0.200
51.96494397,-0.259347115,0,0,0.206
51.96481159,-0.259504459,0,0,0.135
51.9646792,-0.259661802,0,0,0.144
51.96454682,-0.259819146,0,0,0.100
51.96441444,-0.259976489,0,0,0.171
51.96428205,-0.260133833,0,0,0.173
51.96414967,-0.260291176,0,0,0.141
51.96401729,-0.26044852,0,0,0.200
51.9638849,-0.260605863,0,0,0.126
51.96375252,-0.260763206,0,0,0.171
51.96362014,-0.26092055,0,0,0.100
51.96348776,-0.261077893,0,0,0.140
51.96335537,-0.261235237,0,0,0.132
51.96322299,-0.26139258,0,0,0.151
51.96309061,-0.261549924,0,0,0.121
51.96295822,-0.261707267,0,0,0.132
51.96282584,-0.26186461,0,0,0.180
51.96269346,-0.262021954,0,0,0.116
51.96256107,-0.262179297,0,0,0.100
51.96242869,-0.262336641,0,0,0.224
51.96229631,-0.262493984,0,0,0.205
51.96216393,-0.262651328,0,0,0.100
51.96203154,-0.262808671,0,0,0.169
51.96189916,-0.262966014,0,0,0.109
51.96176678,-0.263123358,0,0,0.147
51.96163439,-0.263280701,0,0,0.148
51.96150201,-0.263438045,0,0,0.121
51.96136963,-0.263595388,0,0,0.100
51.96123724,-0.263752732,0,0,0.100
51.96110486,-0.263910075,0,0,0.100
51.96097248,-0.264067418,0,0,0.100
51.9608401,-0.264224762,0,0,0.126
51.96070771,-0.264382105,0,0,0.100
51.96057533,-0.264539449,0,0,0.162
51.96044295,-0.264696792,0,0,0.202
51.96031056,-0.264854136,0,0,0.100
51.96017818,-0.265011479,0,0,0.138
51.9600458,-0.265168822,0,0,0.151
51.95991341,-0.265326166,0,0,0.149
51.95978229,-0.265484558,0,0,0.128
51.95965156,-0.265643277,0,0,0.161
51.95952083,-0.265801996,0,0,0.147
51.95938252,-0.265953874,0,0,0.100
51.95923801,-0.26610016,0,0,0.166
51.95907951,-0.266230647,0,0,0.166
51.95891423,-0.266352724,0,0,0.100
51.95874005,-0.266461936,0,0,0.122
51.95855946,-0.266559748,0,0,0.154
51.95836681,-0.266631635,0,0,0.109
51.95817186,-0.266695603,0,0,0.172
51.95797064,-0.266737949,0,0,0.236
51.95776635,-0.266753616,0,0,0.100
51.95756078,-0.266758094,0,0,0.100
51.95735703,-0.266738125,0,0,0.131
51.95715441,-0.266703089,0,0,0.151
51.95696105,-0.266634262,0,0,0.103
51.95677191,-0.266554947,0,0,0.187
51.95659687,-0.266447054,0,0,0.100
51.95642263,-0.266338008,0,0,0.147
51.95626212,-0.266209483,0,0,0.100
51.95610161,-0.266080958,0,0,0.198
51.9559411,-0.265952433,0,0,0.211
51.95578059,-0.265823908,0,0,0.100
51.95563989,-0.265674124,0,0,0.100
51.95550039,-0.265523057,0,0,0.152
51.95536089,-0.26537199,0,0,0.100
51.95522139,-0.265220922,0,0,0.106
51.95508188,-0.265069855,0,0,0.108
51.9549446,-0.264916846,0,0,0.100
51.95481303,-0.264758821,0,0,0.105
51.95468146,-0.264600797,0,0,0.100
51.95454989,-0.264442773,0,0,0.100
51.95441299,-0.264289379,0,0,0.176
51.95427489,-0.264137026,0,0,0.100
51.95413679,-0.263984674,0,0,0.143
51.9539987,-0.263832321,0,0,0.100
51.9538606,-0.263679968,0,0,0.100
51.95372227,-0.26352783,0,0,0.140
51.95358365,-0.26337595,0,0,0.117
51.95344503,-0.263224071,0,0,0.128
51.95330771,-0.263071016,0,0,0.147
51.95317229,-0.262916296,Hitchin,2682410,0.100
51.95303508,-0.26276315,0,0,0.100
51.95289828,-0.262609625,0,0,0.100
51.95276149,-0.262456101,0,0,0.100
51.9526247,-0.262302576,0,0,0.243
51.9524879,-0.262149051,0,0,0.158
51.95235111,-0.261995527,0,0,0.100
51.95221432,-0.261842002,0,0,0.100
51.95207752,-0.261688478,0,0,0.117
51.95194073,-0.261534953,0,0,0.120
51.95180394,-0.261381428,0,0,0.120
51.95166714,-0.261227904,0,0,0.100
51.95153035,-0.261074379,0,0,0.100
51.95139356,-0.260920855,0,0,0.107
51.95125676,-0.26076733,0,0,0.100
51.95111997,-0.260613805,0,0,0.100
51.95098336,-0.26046012,0,0,0.100
51.9508496,-0.260303951,0,0,0.100
51.95071583,-0.260147781,0,0,0.100
51.95058206,-0.259991612,0,0,0.236
51.9504483,-0.259835442,0,0,0.104
51.95031453,-0.259679273,0,0,0.100
51.95018077,-0.259523103,0,0,0.131
51.950047,-0.259366934,0,0,0.108
51.94991674,-0.259207892,0,0,0.104
51.94978994,-0.25904602,0,0,0.113
51.94966313,-0.258884147,0,0,0.185
51.94953654,-0.258722106,0,0,0.100
51.94941163,-0.258558769,0,0,0.105
51.94928672,-0.258395431,0,0,0.100
51.94916181,-0.258232093,0,0,0.107
51.9490369,-0.258068755,0,0,0.100
51.94891198,-0.257905417,0,0,0.100
51.94878707,-0.257742079,0,0,0.100
51.94866216,-0.257578741,0,0,0.126
51.94853725,-0.257415403,0,0,0.123
51.94841234,-0.257252065,0,0,0.100
51.94828743,-0.257088727,0,0,0.100
51.94816251,-0.256925389,0,0,0.100
51.9480422,-0.256758716,0,0,0.100
51.94792579,-0.256589213,0,0,0.100
51.94780938,-0.256419711,0,0,0.100
51.94769297,-0.256250209,0,0,0.194
51.94757657,-0.256080706,0,0,0.100
51.94746016,-0.255911204,0,0,0.100
51.94734375,-0.255741701,0,0,0.100
51.94722734,-0.255572199,0,0,0.121
51.94711093,-0.255402696,0,0,0.174
51.94699452,-0.255233194,0,0,0.100
51.94687882,-0.255063218,0,0,0.100
51.94676725,-0.25489049,0,0,0.161
51.94665568,-0.254717762,0,0,0.100
51.94654412,-0.254545034,0,0,0.100
51.94643255,-0.254372306,0,0,0.100
51.94632098,-0.254199578,0,0,0.100
51.94620942,-0.254026851,0,0,0.100
51.94609785,-0.253854123,0,0,0.100
51.94598628,-0.253681395,0,0,0.110
51.94586904,-0.253512585,0,0,0.100
51.94574699,-0.253347101,0,0,0.100
51.94562493,-0.253181617,0,0,0.100
51.94550749,-0.253012995,0,0,0.100
51.94539846,-0.252838658,0,0,0.100
51.94528942,-0.252664322,0,0,0.100
51.94517975,-0.25249038,0,0,0.100
51.94506969,-0.252316693,0,0,0.100
51.94495962,-0.252143006,0,0,0.101
51.94484955,-0.25196932,0,0,0.100
51.94473948,-0.251795633,0,0,0.100
51.94462941,-0.251621946,0,0,0.100
51.94451934,-0.251448259,0,0,0.100
51.94440928,-0.251274572,0,0,0.100
51.94429921,-0.251100885,0,0,0.186
51.94418914,-0.250927198,0,0,0.100
51.94407907,-0.250753511,0,0,0.127
51.943969,-0.250579824,0,0,0.103
51.94385893,-0.250406137,0,0,0.100
51.94374886,-0.25023245,0,0,0.140
51.9436388,-0.250058763,0,0,0.100
51.94352873,-0.249885076,0,0,0.100
51.94341866,-0.249711389,0,0,0.100
51.94330859,-0.249537703,0,0,0.111
51.94319852,-0.249364016,0,0,0.104
51.94308845,-0.249190329,0,0,0.100
51.94297839,-0.249016642,0,0,0.100
51.94286832,-0.248842955,0,0,0.100
51.94275825,-0.248669268,0,0,0.100
51.94264818,-0.248495581,0,0,0.100
51.94253811,-0.248321894,0,0,0.108
51.94242804,-0.248148207,0,0,0.100
51.94231797,-0.24797452,0,0,0.100
51.94220791,-0.247800833,0,0,0.100
51.94209784,-0.247627146,0,0,0.100
51.94198777,-0.247453459,0,0,0.100
51.9418777,-0.247279772,0,0,0.100
51.94176763,-0.247106086,0,0,0.100
51.94165756,-0.246932399,0,0,0.102
51.94154749,-0.246758712,0,0,0.100
51.94143743,-0.246585025,0,0,0.100
51.94132736,-0.246411338,0,0,0.100
51.94121729,-0.246237651,0,0,0.100
51.94110722,-0.246063964,0,0,0.100
51.94099715,-0.245890277,0,0,0.100
51.94088708,-0.24571659,0,0,0.100
51.94077702,-0.245542903,0,0,0.100
51.94066695,-0.245369216,0,0,0.100
51.94055688,-0.245195529,0,0,0.100
51.94044681,-0.245021842,0,0,0.100
51.94033674,-0.244848155,0,0,0.100
51.94022667,-0.244674469,0,0,0.100
51.9401166,-0.244500782,0,0,0.100
51.94000654,-0.244327095,0,0,0.100
51.93989647,-0.244153408,0,0,0.100
51.9397864,-0.243979721,0,0,0.100
51.93967633,-0.243806034,0,0,0.100
51.93956626,-0.243632347,0,0,0.100
51.93945619,-0.24345866,0,0,0.100
51.93934613,-0.243284973,0,0,0.105
51.93923606,-0.243111286,0,0,0.100
51.93912599,-0.242937599,0,0,0.100
51.93901592,-0.242763912,0,0,0.100
51.93890585,-0.242590225,0,0,0.100
51.93879578,-0.242416538,0,0,0.100
51.93868571,-0.242242852,0,0,0.100
51.93857565,-0.242069165,0,0,0.100
51.93846558,-0.241895478,0,0,0.100
51.93835551,-0.241721791,0,0,0.100
51.93824544,-0.241548104,0,0,0.100
51.93813537,-0.241374417,0,0,0.100
51.9380253,-0.24120073,0,0,0.100
51.93791524,-0.241027043,0,0,0.100
51.93780517,-0.240853356,0,0,0.100
51.9376951,-0.240679669,0,0,0.110
51.93758503,-0.240505982,0,0,0.100
51.93747496,-0.240332295,0,0,0.100
51.93736489,-0.240158608,0,0,0.100
51.93725482,-0.239984922,0,0,0.100
51.93714476,-0.239811235,0,0,0.100
51.93703469,-0.239637548,0,0,0.113
51.93692462,-0.239463861,0,0,0.100
51.93681455,-0.239290174,0,0,0.100
51.93670448,-0.239116487,0,0,0.100
51.93659441,-0.2389428,0,0,0.100
51.93648434,-0.238769113,0,0,0.100
51.93637428,-0.238595426,0,0,0.100
51.93626421,-0.238421739,0,0,0.100
51.93615414,-0.238248052,0,0,0.100
51.93604407,-0.238074365,0,0,0.100
51.935934,-0.237900678,0,0,0.100
51.93582393,-0.237726991,0,0,0.100
51.93571387,-0.237553305,0,0,0.100
51.9356038,-0.237379618,0,0,0.100
51.93549373,-0.237205931,0,0,0.100
51.93538366,-0.237032244,0,0,0.100
51.93527359,-0.236858557,0,0,0.100
51.93516352,-0.23668487,0,0,0.100
51.93505345,-0.236511183,0,0,0.100
51.93494339,-0.236337496,0,0,0.100
51.93483332,-0.236163809,0,0,0.100
51.93472325,-0.235990122,0,0,0.100
51.93461318,-0.235816435,0,0,0.100
51.93450311,-0.235642748,0,0,0.100
51.93439304,-0.235469061,0,0,0.100
51.93428298,-0.235295374,0,0,0.100
51.93417291,-0.235121688,0,0,0.100
51.93406284,-0.234948001,0,0,0.100
51.93395277,-0.234774314,0,0,0.100
51.9338427,-0.234600627,0,0,0.100
51.93373263,-0.23442694,0,0,0.100
51.93362256,-0.234253253,0,0,0.100
51.9335125,-0.234079566,0,0,0.100
51.93340243,-0.233905879,0,0,0.100
51.93329236,-0.233732192,0,0,0.100
51.93318229,-0.233558505,0,0,0.100
51.93307222,-0.233384818,0,0,0.100
51.93296215,-0.233211131,0,0,0.100
51.93285209,-0.233037444,0,0,0.100
51.93274202,-0.232863757,0,0,0.100
51.93263195,-0.232690071,0,0,0.100
51.93252188,-0.232516384,0,0,0.100
51.93241181,-0.232342697,0,0,0.100
51.93230174,-0.23216901,0,0,0.100
51.93219167,-0.231995323,0,0,0.100
51.93208167,-0.231821595,0,0,0.100
51.93197176,-0.231647811,0,0,0.100
51.93186184,-0.231474026,0,0,0.100
51.93175193,-0.231300241,0,0,0.100
51.93164201,-0.231126457,0,0,0.100
51.9315321,-0.230952672,0,0,0.100
51.93142218,-0.230778888,0,0,0.100
51.93131227,-0.230605103,0,0,0.100
51.93120236,-0.230431318,0,0,0.100
51.93109244,-0.230257534,0,0,0.100
51.93098253,-0.230083749,0,0,0.100
51.93087261,-0.229909965,0,0,0.100
51.9307627,-0.22973618,0,0,0.100
51.93065279,-0.229562395,0,0,0.100
51.93054287,-0.229388611,0,0,0.100
51.93043296,-0.229214826,0,0,0.100
51.93031717,-0.229045041,0,0,0.100
51.93019565,-0.228879164,0,0,0.105
51.93007414,-0.228713286,0,0,0.100
